Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Barcode,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
cosplay-spider-launch-toys,,,,,,,,,,,,,,,,,,,,output/TGS-SPIDERWEB-LAUNCH/Hero_titled.png,4,"Spider Launch Toys Hero Equipment Set with wrist transmitter, costume, and glasses.",,,,
cosplay-spider-launch-toys,,,,,,,,,,,,,,,,,,,,output/TGS-SPIDERWEB-LAUNCH/FeatureCard.png,5,"Spider Launch Toys Hero Equipment Set with wrist transmitter, costume, and glasses.",,,,
crackle-fluff-crispy-crunch-squishy-sticks,Crackle Fluff Crispy Crunch Squishy Sticks,"<p>Crackle Fluff Crispy Crunch squishy sticks: soft pastel sticks swirled in pink, yellow and blue, packed in a clear case with the Crackle Fluff label. Squeeze and squish them for sensory play. The label says do not eat. It is a toy, not food.</p><ul><li>Pastel squishy sticks in pink, yellow and blue swirls</li><li>Crispy Crunch squish</li><li>Clear storage case</li><li>Label: do not eat</li><li>A toy, not food</li></ul><p><strong>What's included:</strong></p><ul><li>Crackle Fluff squishy sticks</li><li>Clear case</li></ul>",The Toy Gift Shop,,Sensory & Fidget Toys,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:games, sub:Squishies",FALSE,Title,Default Title,TGS-SQUISHY-PASTEL-STICKS,,shopify,4,deny,manual,1850.00,,TRUE,TRUE,output/TGS-SQUISHY-PASTEL-STICKS/CatalogClean.png,1,"Crackle Fluff pastel squishy sticks in pink, yellow and blue with their clear case.",FALSE,Crackle Fluff Crispy Crunch Squishy Sticks in Pakistan | Toy Gift Shop,Crackle Fluff Crispy Crunch pastel squishy sticks in a clear case. Soft sensory squish toy. Do not eat.,draft
crackle-fluff-crispy-crunch-squishy-sticks,,,,,,,,,,,,,,,,,,,,output/TGS-SQUISHY-PASTEL-STICKS/CatalogHero_wm.png,2,"Crackle Fluff pastel squishy sticks in pink, yellow and blue with their clear case.",,,,
crackle-fluff-crispy-crunch-squishy-sticks,,,,,,,,,,,,,,,,,,,,output/TGS-SQUISHY-PASTEL-STICKS/Box_wm.png,3,"Crackle Fluff pastel squishy sticks in pink, yellow and blue with their clear case.",,,,
crackle-fluff-crispy-crunch-squishy-sticks,,,,,,,,,,,,,,,,,,,,output/TGS-SQUISHY-PASTEL-STICKS/Hero_titled.png,4,"Crackle Fluff pastel squishy sticks in pink, yellow and blue with their clear case.",,,,
crackle-fluff-crispy-crunch-squishy-sticks,,,,,,,,,,,,,,,,,,,,output/TGS-SQUISHY-PASTEL-STICKS/FeatureCard.png,5,"Crackle Fluff pastel squishy sticks in pink, yellow and blue with their clear case.",,,,
crisp-choco-squishy-cream-and-chocolate,Crisp Choco Squishy Toy,"<p>A soft squishy shaped like a chocolate bar, in two flavours: cream (white with coloured sprinkles) and chocolate (dark brown). Squeeze it and it slowly springs back. It comes in a clear case with the Faux Crisp Choco label. It is a toy, not food.</p><ul><li>Chocolate-bar shaped squishy</li><li>Two flavours: cream or chocolate</li><li>Slow-rise squeeze</li><li>Clear storage case</li><li>A toy, not food</li></ul><p><strong>What's included:</strong></p><ul><li>1 Crisp Choco squishy (cream or chocolate)</li><li>Clear case</li></ul>",The Toy Gift Shop,,Sensory & Fidget Toys,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:games, sub:Squishies",FALSE,Style,Cream,TGS-SQUISHY-CRISP-CHOCO-CREAM,,shopify,11,deny,manual,1850.00,,TRUE,TRUE,output/TGS-SQUISHY-CRISP-CHOCO/CatalogClean.png,1,Crisp Choco chocolate-bar squishies in cream and chocolate with their clear cases.,FALSE,Crisp Choco Squishy in Pakistan | Toy Gift Shop,"Crisp Choco chocolate-bar squishy toy in cream or chocolate, in a clear case. A toy, not food.",draft
crisp-choco-squishy-cream-and-chocolate,,,,,,,,Style,Chocolate,TGS-SQUISHY-CRISP-CHOCO-CHOCOLATE,,shopify,7,deny,manual,1850.00,,TRUE,TRUE,,,,,,,
crisp-choco-squishy-cream-and-chocolate,,,,,,,,,,,,,,,,,,,,output/TGS-SQUISHY-CRISP-CHOCO/CatalogHero_wm.png,2,Crisp Choco chocolate-bar squishies in cream and chocolate with their clear cases.,,,,
crisp-choco-squishy-cream-and-chocolate,,,,,,,,,,,,,,,,,,,,output/TGS-SQUISHY-CRISP-CHOCO/Angle_wm.png,3,Crisp Choco chocolate-bar squishies in cream and chocolate with their clear cases.,,,,
crisp-choco-squishy-cream-and-chocolate,,,,,,,,,,,,,,,,,,,,output/TGS-SQUISHY-CRISP-CHOCO/Open_wm.png,4,Crisp Choco chocolate-bar squishies in cream and chocolate with their clear cases.,,,,
crisp-choco-squishy-cream-and-chocolate,,,,,,,,,,,,,,,,,,,,output/TGS-SQUISHY-CRISP-CHOCO/Box_wm.png,5,Crisp Choco chocolate-bar squishies in cream and chocolate with their clear cases.,,,,
crisp-choco-squishy-cream-and-chocolate,,,,,,,,,,,,,,,,,,,,output/TGS-SQUISHY-CRISP-CHOCO/Lifestyle_wm.png,6,Crisp Choco chocolate-bar squishies in cream and chocolate with their clear cases.,,,,
crisp-choco-squishy-cream-and-chocolate,,,,,,,,,,,,,,,,,,,,output/TGS-SQUISHY-CRISP-CHOCO/Hero_titled.png,7,Crisp Choco chocolate-bar squishies in cream and chocolate with their clear cases.,,,,
crisp-choco-squishy-cream-and-chocolate,,,,,,,,,,,,,,,,,,,,output/TGS-SQUISHY-CRISP-CHOCO/FeatureCard.png,8,Crisp Choco chocolate-bar squishies in cream and chocolate with their clear cases.,,,,
cute-duck-slide-electric-track-toy,Cute Duck Slide Electric Track Toy,<p>This toy features a green plastic slide structure with an electric ladder mechanism. Small yellow duck figures slide down the track and can be placed on the ladder. The toy includes a clear plastic track piece and an orange flag. It is designed for children aged 3 and up.</p><ul><li>Made of green plastic with clear plastic track pieces</li><li>Includes multiple small yellow duck figures</li><li>Features an electric ladder mechanism for automatic duck movement</li><li>Includes an orange flag accessory</li><li>Intended for children aged 3 and up</li></ul><p><strong>What's included:</strong></p><ul><li>Green plastic slide base with electric ladder</li><li>Multiple small yellow duck figures</li><li>Clear plastic track pieces</li><li>Orange flag accessory</li></ul>,The Toy Gift Shop,,Novelty & Fun Toys,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:games, sub:Novelty Toys",FALSE,Title,Default Title,TGS-CUTE-DUCK-SLIDE,,shopify,7,deny,manual,1950.00,,TRUE,TRUE,output/TGS-CUTE-DUCK-SLIDE/CatalogClean.png,1,Cute Duck Slide electric track toy with green plastic structure and multiple yellow duck figures.,FALSE,Cute Duck Slide in Pakistan | Toy Gift Shop,"Cute Duck Slide electric track toy with multiple ducks for ages 3+. Features an electric ladder, clear track, and fun duck figures. Perfect for kids.",draft
cute-duck-slide-electric-track-toy,,,,,,,,,,,,,,,,,,,,output/TGS-CUTE-DUCK-SLIDE/CatalogHero_wm.png,2,Cute Duck Slide electric track toy with green plastic structure and multiple yellow duck figures.,,,,
cute-duck-slide-electric-track-toy,,,,,,,,,,,,,,,,,,,,output/TGS-CUTE-DUCK-SLIDE/Angle_wm.png,3,Cute Duck Slide electric track toy with green plastic structure and multiple yellow duck figures.,,,,
cute-duck-slide-electric-track-toy,,,,,,,,,,,,,,,,,,,,output/TGS-CUTE-DUCK-SLIDE/Box_wm.png,4,Cute Duck Slide electric track toy with green plastic structure and multiple yellow duck figures.,,,,
cute-duck-slide-electric-track-toy,,,,,,,,,,,,,,,,,,,,output/TGS-CUTE-DUCK-SLIDE/Lifestyle_wm.png,5,Cute Duck Slide electric track toy with green plastic structure and multiple yellow duck figures.,,,,
cute-duck-slide-electric-track-toy,,,,,,,,,,,,,,,,,,,,output/TGS-CUTE-DUCK-SLIDE/Hero_titled.png,6,Cute Duck Slide electric track toy with green plastic structure and multiple yellow duck figures.,,,,
cute-duck-slide-electric-track-toy,,,,,,,,,,,,,,,,,,,,output/TGS-CUTE-DUCK-SLIDE/FeatureCard.png,7,Cute Duck Slide electric track toy with green plastic structure and multiple yellow duck figures.,,,,
cute-intelligent-robot-remote-control,Cute Intelligent Robot Toy with Remote Control and Follow Mode,"<p>A Cute Intelligent Robot with three modes printed on the box: follow mode, remote control mode and escape mode. It comes with a remote, a yellow ball and a USB charging cable. The robot inside is white; the box picture is for reference. Ages 6+.</p><ul><li>Follow mode, remote control mode and escape mode</li><li>Remote control included</li><li>Yellow ball included</li><li>USB charging</li><li>Ages 6+</li></ul><p><strong>What's included:</strong></p><ul><li>Robot toy</li><li>Remote control</li><li>USB cable</li><li>Yellow ball</li></ul>",The Toy Gift Shop,,Robots & Electronic Toys,"age:5-8, feature:new, occasion:birthday, occasion:eid, play:games, sub:Electronic Toys",FALSE,Title,Default Title,TGS-CUTE-INTELLIGE-ROBOT,,shopify,2,deny,manual,6800.00,,TRUE,TRUE,output/TGS-CUTE-INTELLIGE-ROBOT/CatalogClean.png,1,Cute Intelligent Robot toy with remote control and yellow ball on white background.,FALSE,Cute Intelligent Robot in Pakistan | Toy Gift Shop,Cute Intelligent Robot Toy with remote control and follow mode. Ages 6+. Includes USB cable and yellow ball. Plastic construction for children.,draft
cute-intelligent-robot-remote-control,,,,,,,,,,,,,,,,,,,,output/TGS-CUTE-INTELLIGE-ROBOT/CatalogHero_wm.png,2,Cute Intelligent Robot toy with remote control and yellow ball on white background.,,,,
cute-intelligent-robot-remote-control,,,,,,,,,,,,,,,,,,,,output/TGS-CUTE-INTELLIGE-ROBOT/Box_wm.png,3,Cute Intelligent Robot toy with remote control and yellow ball on white background.,,,,
cute-intelligent-robot-remote-control,,,,,,,,,,,,,,,,,,,,output/TGS-CUTE-INTELLIGE-ROBOT/Lifestyle_wm.png,4,Cute Intelligent Robot toy with remote control and yellow ball on white background.,,,,
cute-intelligent-robot-remote-control,,,,,,,,,,,,,,,,,,,,output/TGS-CUTE-INTELLIGE-ROBOT/Hero_titled.png,5,Cute Intelligent Robot toy with remote control and yellow ball on white background.,,,,
cute-intelligent-robot-remote-control,,,,,,,,,,,,,,,,,,,,output/TGS-CUTE-INTELLIGE-ROBOT/FeatureCard.png,6,Cute Intelligent Robot toy with remote control and yellow ball on white background.,,,,
dancing-cactus-toy-with-hat-and-scarf,"Dancing Cactus Toy with Hat, Glasses and Scarf","<p>A knitted cactus in a cloth pot that wiggles and dances to music at the press of the button on the pot. Ours comes dressed for the part, in a purple bucket hat, pixel sunglasses and a striped scarf. It stands about as tall as a water bottle and makes a very silly gift.</p><ul><li>Wiggles and dances to music</li><li>Button on the pot to start it</li><li>Comes with hat, sunglasses and scarf</li><li>Soft knitted body in a cloth pot</li><li>A silly gift for any age</li></ul><p><strong>What's included:</strong></p><ul><li>Dancing cactus in its pot</li><li>Hat, sunglasses and scarf</li></ul>",The Toy Gift Shop,,Novelty & Fun Toys,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:games, sub:Novelty Toys",FALSE,Title,Default Title,TGS-DANCING-CACTUS,,shopify,8,deny,manual,1550.00,,TRUE,TRUE,output/TGS-DANCING-CACTUS/CatalogClean.png,1,"Green knitted dancing cactus in a cloth pot wearing a purple hat, sunglasses and a striped scarf.",FALSE,Dancing Cactus in Pakistan | Toy Gift Shop,"Dancing Cactus: a knitted cactus that wiggles and dances to music, dressed in a hat, sunglasses and scarf.",draft
dancing-cactus-toy-with-hat-and-scarf,,,,,,,,,,,,,,,,,,,,output/TGS-DANCING-CACTUS/CatalogHero_wm.png,2,"Green knitted dancing cactus in a cloth pot wearing a purple hat, sunglasses and a striped scarf.",,,,
dancing-cactus-toy-with-hat-and-scarf,,,,,,,,,,,,,,,,,,,,output/TGS-DANCING-CACTUS/Angle_wm.png,3,"Green knitted dancing cactus in a cloth pot wearing a purple hat, sunglasses and a striped scarf.",,,,
dancing-cactus-toy-with-hat-and-scarf,,,,,,,,,,,,,,,,,,,,output/TGS-DANCING-CACTUS/Box_wm.png,4,"Green knitted dancing cactus in a cloth pot wearing a purple hat, sunglasses and a striped scarf.",,,,
dancing-cactus-toy-with-hat-and-scarf,,,,,,,,,,,,,,,,,,,,output/TGS-DANCING-CACTUS/Lifestyle_wm.png,5,"Green knitted dancing cactus in a cloth pot wearing a purple hat, sunglasses and a striped scarf.",,,,
dancing-cactus-toy-with-hat-and-scarf,,,,,,,,,,,,,,,,,,,,output/TGS-DANCING-CACTUS/Hero_titled.png,6,"Green knitted dancing cactus in a cloth pot wearing a purple hat, sunglasses and a striped scarf.",,,,
dancing-cactus-toy-with-hat-and-scarf,,,,,,,,,,,,,,,,,,,,output/TGS-DANCING-CACTUS/FeatureCard.png,7,"Green knitted dancing cactus in a cloth pot wearing a purple hat, sunglasses and a striped scarf.",,,,
desert-eagle-model-gun,J-Shot Desert Eagle Gel Blaster,"<p>The J-Shot Desert Eagle is a gel blaster that fires soft water-gel beads. The beads are soaked in water first so they swell, then loaded into the clear hopper on top. It charges by USB. The box says ages 14+, so it is for teenagers and adults, with eye protection.</p><ul><li>Fires soft water-gel beads</li><li>Clear bead hopper on top</li><li>USB charging</li><li>Ages 14+ as printed on the box</li></ul><p><strong>What's included:</strong></p><ul><li>Desert Eagle gel blaster</li><li>Bead hopper</li><li>Water-gel beads</li><li>USB charging cable</li></ul>",The Toy Gift Shop,,Battle & Action Play,"age:8+, feature:new, occasion:birthday, occasion:eid, play:games, sub:Battle Play",FALSE,Title,Default Title,TGS-DESERT-EAGLE-GUN,,shopify,2,deny,manual,4800.00,,TRUE,TRUE,output/TGS-DESERT-EAGLE-GUN/CatalogClean.png,1,"J-Shot Desert Eagle gel blaster with its clear bead hopper, gel beads and USB cable.",FALSE,Desert Eagle Model Gun in Pakistan | Toy Gift Shop,"J-Shot Desert Eagle gel blaster that fires soft water-gel beads, with bead hopper and USB charging. Ages 14+.",draft
desert-eagle-model-gun,,,,,,,,,,,,,,,,,,,,output/TGS-DESERT-EAGLE-GUN/CatalogHero_wm.png,2,"J-Shot Desert Eagle gel blaster with its clear bead hopper, gel beads and USB cable.",,,,
desert-eagle-model-gun,,,,,,,,,,,,,,,,,,,,output/TGS-DESERT-EAGLE-GUN/Box_wm.png,3,"J-Shot Desert Eagle gel blaster with its clear bead hopper, gel beads and USB cable.",,,,
desert-eagle-model-gun,,,,,,,,,,,,,,,,,,,,output/TGS-DESERT-EAGLE-GUN/Lifestyle_wm.png,4,"J-Shot Desert Eagle gel blaster with its clear bead hopper, gel beads and USB cable.",,,,
desert-eagle-model-gun,,,,,,,,,,,,,,,,,,,,output/TGS-DESERT-EAGLE-GUN/Hero_titled.png,5,"J-Shot Desert Eagle gel blaster with its clear bead hopper, gel beads and USB cable.",,,,
desert-eagle-model-gun,,,,,,,,,,,,,,,,,,,,output/TGS-DESERT-EAGLE-GUN/FeatureCard.png,6,"J-Shot Desert Eagle gel blaster with its clear bead hopper, gel beads and USB cable.",,,,
digital-mini-train-wooden-number-train,Digital Mini Train – Wooden Number Train 0 to 9,"<p>A wooden pull-along train where every carriage is a number, 0 to 9, in a different colour. The carriages hook together, so children line up the numbers in order, count them out and rearrange them. The box lists body and hand-eye coordination, motor skills, imagination, spatial thinking and creativity. 36 months and up, with a choking hazard warning for small parts.</p><ul><li>Wooden engine with number carriages 0 to 9</li><li>Carriages hook together in any order</li><li>Count, sort and line up the numbers</li><li>Builds hand-eye coordination and fine motor skills</li><li>36 months+ as printed on the box</li></ul><p><strong>What's included:</strong></p><ul><li>Wooden engine</li><li>Number carriages 0 to 9</li></ul>",The Toy Gift Shop,,Educational Toys,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:build, sub:Learning Toys",FALSE,Title,Default Title,TGS-MINI-NUMBER-TRAIN,,shopify,5,deny,manual,2150.00,,TRUE,TRUE,output/TGS-MINI-NUMBER-TRAIN/CatalogClean.png,1,Wooden Digital Mini Train with number carriages 0 to 9 beside its box.,FALSE,Digital Mini Train in Pakistan | Toy Gift Shop,Digital Mini Train: a wooden number train with carriages 0 to 9 that hook together. A first counting toy for 3+.,draft
digital-mini-train-wooden-number-train,,,,,,,,,,,,,,,,,,,,output/TGS-MINI-NUMBER-TRAIN/CatalogHero_wm.png,2,Wooden Digital Mini Train with number carriages 0 to 9 beside its box.,,,,
digital-mini-train-wooden-number-train,,,,,,,,,,,,,,,,,,,,output/TGS-MINI-NUMBER-TRAIN/Box_wm.png,3,Wooden Digital Mini Train with number carriages 0 to 9 beside its box.,,,,
digital-mini-train-wooden-number-train,,,,,,,,,,,,,,,,,,,,output/TGS-MINI-NUMBER-TRAIN/Hero_titled.png,4,Wooden Digital Mini Train with number carriages 0 to 9 beside its box.,,,,
digital-mini-train-wooden-number-train,,,,,,,,,,,,,,,,,,,,output/TGS-MINI-NUMBER-TRAIN/FeatureCard.png,5,Wooden Digital Mini Train with number carriages 0 to 9 beside its box.,,,,
dinosaur-busy-board,Dinosaur Busy Board with 20+ Activities for Toddlers,"<p>This dinosaur-shaped busy board is designed for toddlers. It features colorful plastic panels, wheels with numbers, and interactive elements like a lock, slide, and buttons. The toy includes a speaker for sounds and music. It is intended for children aged 18 months and older.</p><ul><li>Plastic construction with bright colors</li><li>Dinosaur shape with wheels for mobility</li><li>Includes interactive panels and buttons</li><li>Features 20 upbeat music tracks</li><li>Age recommended: 18 months and up</li></ul><p><strong>What's included:</strong></p><ul><li>Dinosaur busy board toy</li><li>Instruction manual</li></ul>",The Toy Gift Shop,,Baby & Toddler Toys,"age:1-3, feature:new, occasion:birthday, occasion:eid, play:pretend, sub:Baby Activity Toys",FALSE,Title,Default Title,TGS-DINO-BUSY-BOARD,,shopify,1,deny,manual,4550.00,,TRUE,TRUE,output/TGS-DINO-BUSY-BOARD/CatalogClean.png,1,Dinosaur-shaped busy board with colorful interactive panels and wheels for toddlers.,FALSE,Dinosaur Busy Board in Pakistan | Toy Gift Shop,"Multi-function dinosaur busy board with 20+ activities, wheels, and music for toddlers 18 months and up. Plastic construction with interactive panels.",draft
dinosaur-busy-board,,,,,,,,,,,,,,,,,,,,output/TGS-DINO-BUSY-BOARD/CatalogHero_wm.png,2,Dinosaur-shaped busy board with colorful interactive panels and wheels for toddlers.,,,,
dinosaur-busy-board,,,,,,,,,,,,,,,,,,,,output/TGS-DINO-BUSY-BOARD/Box_wm.png,3,Dinosaur-shaped busy board with colorful interactive panels and wheels for toddlers.,,,,
dinosaur-busy-board,,,,,,,,,,,,,,,,,,,,output/TGS-DINO-BUSY-BOARD/Lifestyle_wm.png,4,Dinosaur-shaped busy board with colorful interactive panels and wheels for toddlers.,,,,
dinosaur-busy-board,,,,,,,,,,,,,,,,,,,,output/TGS-DINO-BUSY-BOARD/Hero_titled.png,5,Dinosaur-shaped busy board with colorful interactive panels and wheels for toddlers.,,,,
dinosaur-busy-board,,,,,,,,,,,,,,,,,,,,output/TGS-DINO-BUSY-BOARD/FeatureCard.png,6,Dinosaur-shaped busy board with colorful interactive panels and wheels for toddlers.,,,,
educational-keyboard-tablet,Educational Keyboard Toy with LED Screen and Alphabet Keys,"<p>An Educação learning tablet with a piano keyboard: an LED screen, alphabet and number keys, and 8 mode keys for letters, words, numbers and music. It runs on 3 x 1.5V AA batteries, which are not included, and the box says not to use rechargeable ones. Ages 3+.</p><ul><li>LED screen with alphabet and number keys</li><li>8 mode keys for letters, words, numbers and music</li><li>Piano keyboard along the front</li><li>Runs on 3 x AA batteries (not included)</li><li>Ages 3+</li></ul><p><strong>What's included:</strong></p><ul><li>Educational keyboard tablet</li></ul>",The Toy Gift Shop,,Musical Toys,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:pretend, sub:Musical Instruments",FALSE,Title,Default Title,TGS-EDU-KEYS,,shopify,2,deny,manual,3250.00,,TRUE,TRUE,output/TGS-EDU-KEYS/CatalogClean.png,1,Educational keyboard toy with colorful alphabet keys and a small LED screen.,FALSE,Educational Keyboard Toy in Pakistan | Toy Gift Shop,"Educational keyboard toy for ages 3+ with LED screen, alphabet keys, and piano-style keys. Made of durable plastic. Requires 3x AA batteries (not included).",draft
educational-keyboard-tablet,,,,,,,,,,,,,,,,,,,,output/TGS-EDU-KEYS/CatalogHero_wm.png,2,Educational keyboard toy with colorful alphabet keys and a small LED screen.,,,,
educational-keyboard-tablet,,,,,,,,,,,,,,,,,,,,output/TGS-EDU-KEYS/Box_wm.png,3,Educational keyboard toy with colorful alphabet keys and a small LED screen.,,,,
educational-keyboard-tablet,,,,,,,,,,,,,,,,,,,,output/TGS-EDU-KEYS/Lifestyle_wm.png,4,Educational keyboard toy with colorful alphabet keys and a small LED screen.,,,,
educational-keyboard-tablet,,,,,,,,,,,,,,,,,,,,output/TGS-EDU-KEYS/Hero_titled.png,5,Educational keyboard toy with colorful alphabet keys and a small LED screen.,,,,
educational-keyboard-tablet,,,,,,,,,,,,,,,,,,,,output/TGS-EDU-KEYS/FeatureCard.png,6,Educational keyboard toy with colorful alphabet keys and a small LED screen.,,,,
electric-drill-tool-set,Electric Drill Toy with Accessories in Carry Case,"<p>A toy electric drill set packaged in a clear plastic carry case. The drill has orange and gray plastic parts. It includes various accessories such as drill bits, a wrench, and a wooden block with holes. The toy is designed for children to simulate drilling and assembling.</p><ul><li>Plastic drill with orange and gray color scheme</li><li>Includes drill bits, wrench, and wooden block</li><li>Drill has a trigger and adjustable chuck</li><li>Accessories stored in molded plastic compartments</li><li>Intended for children to simulate drilling activities</li></ul><p><strong>What's included:</strong></p><ul><li>Electric drill toy</li><li>Tape measure</li><li>Wrench</li><li>Wooden block with holes</li><li>Nuts and bolts</li><li>Carry case with molded compartments</li></ul>",The Toy Gift Shop,,Pretend Play & Role Play,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:pretend, sub:Role Play Sets",FALSE,Title,Default Title,TGS-ELECTRIC-DRILL-SET,,shopify,2,deny,manual,3650.00,,TRUE,TRUE,output/TGS-ELECTRIC-DRILL-SET/CatalogClean.png,1,Electric drill toy with accessories in clear plastic carry case.,FALSE,Electric Drill Toy with Accessories in Carry Case | Toy Gift Shop,"Electric drill toy with accessories in carry case. Includes drill bits, wrench, and wooden block. Designed for children to simulate drilling activities.",draft
electric-drill-tool-set,,,,,,,,,,,,,,,,,,,,output/TGS-ELECTRIC-DRILL-SET/CatalogHero_wm.png,2,Electric drill toy with accessories in clear plastic carry case.,,,,
electric-drill-tool-set,,,,,,,,,,,,,,,,,,,,output/TGS-ELECTRIC-DRILL-SET/Open_wm.png,3,Electric drill toy with accessories in clear plastic carry case.,,,,
electric-drill-tool-set,,,,,,,,,,,,,,,,,,,,output/TGS-ELECTRIC-DRILL-SET/Lifestyle_wm.png,4,Electric drill toy with accessories in clear plastic carry case.,,,,
electric-drill-tool-set,,,,,,,,,,,,,,,,,,,,output/TGS-ELECTRIC-DRILL-SET/Hero_titled.png,5,Electric drill toy with accessories in clear plastic carry case.,,,,
electric-drill-tool-set,,,,,,,,,,,,,,,,,,,,output/TGS-ELECTRIC-DRILL-SET/FeatureCard.png,6,Electric drill toy with accessories in clear plastic carry case.,,,,
engineering-truck-adventure-track,Engineering Truck Adventure – 7 Checkpoint Track Set,"<p>An adventure track for little engineers: push and turn the levers to send the cars through seven checkpoints, up the lift, under the crane and down the purple ramp. The box says it runs on levers and track inertia, so it needs no batteries at all. Two cars and four levers are included. Ages 3+.</p><ul><li>Seven checkpoints around the track</li><li>Works by levers and inertia — no batteries</li><li>Two cars and four levers</li><li>Crane, lift and ramp to work</li><li>Rounded edges</li><li>Ages 3+</li></ul><p><strong>What's included:</strong></p><ul><li>Adventure track base</li><li>2 cars</li></ul>",The Toy Gift Shop,,Cars & Vehicles,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:vehicles, sub:Die-Cast Cars",FALSE,Title,Default Title,TGS-TRUCK-ADVENTURE,,shopify,7,deny,manual,3650.00,,TRUE,TRUE,output/TGS-TRUCK-ADVENTURE/CatalogClean.png,1,"Engineering Truck Adventure track set with crane, ramp and two cars, beside its box.",FALSE,Engineering Truck Adventure in Pakistan | Toy Gift Shop,"Engineering Truck Adventure: a 7-checkpoint track worked by levers, no batteries, with two cars. Ages 3+.",draft
engineering-truck-adventure-track,,,,,,,,,,,,,,,,,,,,output/TGS-TRUCK-ADVENTURE/CatalogHero_wm.png,2,"Engineering Truck Adventure track set with crane, ramp and two cars, beside its box.",,,,
engineering-truck-adventure-track,,,,,,,,,,,,,,,,,,,,output/TGS-TRUCK-ADVENTURE/Box_wm.png,3,"Engineering Truck Adventure track set with crane, ramp and two cars, beside its box.",,,,
engineering-truck-adventure-track,,,,,,,,,,,,,,,,,,,,output/TGS-TRUCK-ADVENTURE/Lifestyle_wm.png,4,"Engineering Truck Adventure track set with crane, ramp and two cars, beside its box.",,,,
engineering-truck-adventure-track,,,,,,,,,,,,,,,,,,,,output/TGS-TRUCK-ADVENTURE/Hero_titled.png,5,"Engineering Truck Adventure track set with crane, ramp and two cars, beside its box.",,,,
engineering-truck-adventure-track,,,,,,,,,,,,,,,,,,,,output/TGS-TRUCK-ADVENTURE/FeatureCard.png,6,"Engineering Truck Adventure track set with crane, ramp and two cars, beside its box.",,,,
follow-me-gesture-car,Magic Induction Follow Me Gesture Car – Pink & Green,"<p>The Magic Induction SQN-001 is a little car that follows your hand. In follow mode it senses whatever is in front and drives after it; with the 2.4GHz remote you steer it yourself. The box says several cars can run at once without interfering, so they can form a fleet. Comes in pink, green and yellow. Ages 6+.</p><ul><li>Follow mode: the car senses your hand and follows it</li><li>2.4GHz remote control</li><li>Several cars can run together as a fleet</li><li>Comes with a ball to chase</li><li>Ages 6+ as printed on the box</li></ul><p><strong>What's included:</strong></p><ul><li>Pink follow-me car</li><li>Remote control</li><li>Ball</li><li>USB charging cable</li></ul>",The Toy Gift Shop,,RC & Remote Control Toys,"age:5-8, feature:new, occasion:birthday, occasion:eid, play:vehicles, sub:RC Vehicles",FALSE,Style,Pink,TGS-FOLLOW-ME-CAR-PNK,,shopify,1,deny,manual,5850.00,,TRUE,TRUE,output/TGS-FOLLOW-ME-CAR/CatalogClean.png,1,"A remote control car with gesture following feature, shown in pink, green and yellow.",FALSE,Follow Me Gesture Car in Pakistan | Toy Gift Shop,"Follow Me Gesture Car Remote Control Toy for kids aged 6+. Features gesture following mode, 2.4GHz remote, and includes 2 yellow balls. Plastic body with white wheels.",draft
follow-me-gesture-car,,,,,,,,Style,Green,TGS-FOLLOW-ME-CAR-GRN,,shopify,1,deny,manual,5850.00,,TRUE,TRUE,,,,,,,
follow-me-gesture-car,,,,,,,,Style,Yellow,TGS-FOLLOW-ME-CAR-YLW,,shopify,1,deny,manual,5850.00,,TRUE,TRUE,,,,,,,
follow-me-gesture-car,,,,,,,,,,,,,,,,,,,,output/TGS-FOLLOW-ME-CAR/CatalogHero_wm.png,2,"A remote control car with gesture following feature, shown in pink, green and yellow.",,,,
follow-me-gesture-car,,,,,,,,,,,,,,,,,,,,output/TGS-FOLLOW-ME-CAR/Open_wm.png,3,"A remote control car with gesture following feature, shown in pink, green and yellow.",,,,
follow-me-gesture-car,,,,,,,,,,,,,,,,,,,,output/TGS-FOLLOW-ME-CAR/Box_wm.png,4,"A remote control car with gesture following feature, shown in pink, green and yellow.",,,,
follow-me-gesture-car,,,,,,,,,,,,,,,,,,,,output/TGS-FOLLOW-ME-CAR/Hero_titled.png,5,"A remote control car with gesture following feature, shown in pink, green and yellow.",,,,
follow-me-gesture-car,,,,,,,,,,,,,,,,,,,,output/TGS-FOLLOW-ME-CAR/FeatureCard.png,6,"A remote control car with gesture following feature, shown in pink, green and yellow.",,,,
